sim,theta1
1946,0.5378583461596081
1947,0.363461028160178
1948,0.6554147940617074
1949,0.03131599478223479
1950,0.319068669885327
1951,0.28465348034405247
1952,0.12564037487410307
1953,0.6082316820787886
1954,0.5060969477735691
1955,0.2544804077942635
1956,0.2719755433613241
1957,0.9283497994897705
1958,0.6804755143509243
1959,0.30272908195486403
1960,0.8964589411363233
1961,0.14743912128317516
1962,0.4994820107667842
1963,0.5275251508803882
1964,0.018943066943144515
1965,0.5735633281523477
1966,0.42691605525396825
1967,0.865495388802294
1968,0.42044673448148384
1969,0.6238679636568458
1970,0.5386890368960726
1971,0.9643242078845577
1972,0.11831858039101195
1973,0.42874535367071354
1974,0.3252490162990461
1975,0.29542159254291067
1976,0.1888330902231179
1977,0.7321585276500543
1978,0.3373879443170049
1979,0.1313585335719727
1980,0.3201551896560163
1981,0.5732624962673568
1982,0.23509906534496616
1983,0.7631715899327204
1984,0.6152261729239257
1985,0.8417744432494556
1986,0.508293562841154
1987,0.9882618559037266
1988,0.20648526368473885
1989,0.6066417461258204
1990,0.9100411559339728
1991,0.16442899718020354
1992,0.5912472043141417
1993,0.3047785828735954
1994,0.033630922779858685
1995,0.09762064544692994
1996,0.09703158073167295
1997,0.3384851948588037
1998,0.8919345189380641
1999,0.4416696373468376
2000,0.3932078909502057
2001,0.3333265584034365
2002,0.39802941008622883
2003,0.23365919249936506
2004,0.42320359536813024
2005,0.0724059006073382
2006,0.059210995098357255
2007,0.2030269480874991
2008,0.2487232227308831
2009,0.7722674215314874
2010,0.385049461473286
2011,0.6221075801736715
2012,0.41127863918835084
2013,0.5229536244231117
2014,0.278792784013443
2015,0.005327774165926447
2016,0.33161977665090203
2017,0.83505766065969
2018,0.8347444857204304
2019,0.07898510717090035
2020,0.056648129253060286
2021,0.27164077217030425
2022,0.9145063593894851
2023,0.3065387155981315
2024,0.7638518215220156
2025,0.5840095260867341
2026,0.6750775965058006
2027,0.47345853428819795
2028,0.597022154133545
2029,0.09606736379924963
2030,0.05012068168207551
2031,0.7193382691314852
2032,0.3533383773075428
2033,0.9219248582915579
2034,0.051767672888050176
2035,0.10915732493441554
2036,0.28138411027397703
2037,0.8434417004160354
2038,0.016833856228731237
2039,0.021959812754426822
2040,0.5119524876301871
2041,0.8317185542376373
2042,0.32699640069350466
2043,0.6160875167702468
2044,0.9343622760193815
2045,0.304930107119208
2046,0.4355839874908426
2047,0.9818376317520325
2048,0.43178875323234145
2049,0.24290845142269357
2050,0.9275052858636232
2051,0.19878370816254554
2052,0.41744003335435853
2053,0.2759917904740675
2054,0.6497075507500635
2055,0.8814493529770902
2056,0.7228218750805945
2057,0.8295919961610839
2058,0.2305775899046183
2059,0.4874866779401489
2060,0.6264210835132765
2061,0.7636581942241274
2062,0.10498533656324727
2063,0.21298878715229463
2064,0.36151823178084985
2065,0.9902196988056228
2066,0.25976763326502994
2067,0.2929447536017321
2068,0.21086848900463007
2069,0.14100970829670756
2070,0.8953604950629992
2071,0.6444825203652758
2072,0.3634127382930792
2073,0.810746489482501
2074,0.033175008948920004
2075,0.15485809963312502
2076,0.4744528356224572
2077,0.2669650968437062
2078,0.4659500888746535
2079,0.4645184357331751
2080,0.6699451273920529
2081,0.650172588071567
2082,0.06827649045474593
2083,0.12553206173647058
2084,0.9770892921685611
2085,0.7700992998177031
2086,0.28843260080925204
2087,0.22071356751707671
2088,0.6705871073692802
2089,0.840288551140072
2090,0.9582748838463372
2091,0.2039490880735101
2092,0.24525882159713652
2093,0.5996006196247061
2094,0.8494974121647557
2095,0.20645916182366808
2096,0.32626447603966313
2097,0.01770387205512458
2098,0.11934880856826158
2099,0.7500576042317174
2100,0.9579302003812675
2101,0.3767418805245303
2102,0.6404639057357582
2103,0.07565798211623609
2104,0.04435926731173079
2105,0.791979937846395
2106,0.08574810085888407
2107,0.09775588155566295
2108,0.24592995562888953
2109,0.8000691767689702
2110,0.6288021566520648
2111,0.24395714316491401
2112,0.4444876064561283
2113,0.18175975184458293
2114,0.33688191149993085
2115,0.2705467810465525
2116,0.41432290517778303
2117,0.8518070369548626
2118,0.1486124197756118
2119,0.9636872613131431
2120,0.5249197056820649
2121,0.8334661297331416
2122,0.6859463327137614
2123,0.7992351992859095
2124,0.4952134107508166
2125,0.4306813143286601
2126,0.8765654969466725
2127,0.5521210318246794
2128,0.9876135855320219
2129,0.8035866257360377
2130,0.45858317030245455
2131,0.9971843354782945
2132,0.9448601549240132
2133,0.5253265175973725
2134,0.5971658325575863
2135,0.7908887046994059
2136,0.8344563076693624
2137,0.8781269518285332
2138,0.445151372559094
2139,0.1873513760701303
2140,0.6154725030234751
2141,0.5952720665491529
2142,0.14322415863609295
2143,0.1359647777625418
2144,0.3398061786824649
2145,0.02742165474269287
2146,0.8937699682016093
2147,0.2501536004132344
2148,0.6993384463238508
2149,0.9451371072232695
2150,0.754153081581193
2151,0.027240498856931694
2152,0.8586063290581983
2153,0.9791373343778468
2154,0.8959223765719027
2155,0.14550668362149988
2156,0.9077982573182564
2157,0.5952287021441344
2158,0.41665622356546694
2159,0.8928775640124232
2160,0.03454044070098117
2161,0.1798283708577526
2162,0.22567498421474508
2163,0.7282085004016697
2164,0.5999211998571848
2165,0.9063208746282057
2166,0.7821232133133579
2167,0.5904814865687652
2168,0.4178879830644593
2169,0.4402549705537151
2170,0.05107500597176107
2171,0.4313043363221978
2172,0.5673693203116813
2173,0.6266719823871513
2174,0.257843644859016
2175,0.8912271506895545
2176,0.05883320511956269
2177,0.28025111055821805
2178,0.670118021844048
2179,0.6279618209563497
2180,0.6872341426809926
2181,0.3613176560114758
2182,0.08670696303697456
2183,0.07097628257412414
2184,0.3153705835474607
2185,0.30332526598219844
2186,0.3026251539804702
2187,0.8499584705833754
2188,0.7675797108761845
2189,0.04807600884637575
2190,0.6662742559856084
2191,0.48931388475514903
2192,0.8125487600628634
2193,0.26218529906626864
2194,0.37431347352758604
2195,0.609172410443846
2196,0.20869131592095014
2197,0.8718351627829919
2198,0.6473215983421673
2199,0.03676582702610742
2200,0.650837836250768
2201,0.16569724491370097
2202,0.0784491831263604
2203,0.9458302768151325
2204,0.04566717147981958
2205,0.3553760707704702
2206,0.5573474819801383
2207,0.8054485860360664
2208,0.547043757677359
2209,0.5718552018876213
2210,0.42284166965387693
2211,0.6292876519291641
2212,0.7020671899345341
2213,0.02833537527957708
2214,0.7305998088321966
2215,0.31135773367703234
2216,0.5514812413877499
2217,0.935334087863951
2218,0.3775883610763604
2219,0.29483390510631124
2220,0.7398768736618947
2221,0.7532903471122324
2222,0.3155852238119703
2223,0.46178986248432063
2224,0.2541209010131883
2225,0.7619876107946472
2226,0.8944356950994602
2227,0.5496434105331582
2228,0.37553998459251836
2229,0.43159027434574226
2230,0.53142173462009
2231,0.9064343024182407
2232,0.650083474666627
2233,0.4560549546743675
2234,0.7930011897350351
2235,0.9152617842994798
2236,0.08393439722411067
2237,0.5277085550547952
2238,0.9502659810784929
2239,0.032518587488592265
2240,0.7155454116069568
2241,0.4041863459487227
2242,0.6516722670351961
2243,0.3138388688312572
2244,0.8472057816491904
2245,0.646783887939548
2246,0.464327444588279
2247,0.2943787468705077
2248,0.6593826230913112
2249,0.1429377777399221
2250,0.5133624009797485
2251,0.23225553409633826
2252,0.4429675118672699
2253,0.5192747020944305
2254,0.7629333318289575
2255,0.4533873005745388
2256,0.1849336214920968
2257,0.1422863892518571
2258,0.705723993980263
2259,0.21687224296256757
2260,0.4280962556030833
2261,0.6418734363088845
2262,0.3157296080012183
2263,0.5416600704712088
2264,0.2993909282314827
2265,0.14354469344993037
2266,0.8800487609398322
2267,0.5262141725838103
2268,0.5829383619618297
2269,0.44353377546227035
2270,0.1599573870385994
2271,0.8671968256024947
2272,0.6543025663290751
2273,0.15138626152183887
2274,0.7969139920915921
2275,0.24706537772732118
2276,0.5233603214817509
2277,0.5334178127045289
2278,0.7724101899542597
2279,0.899615177531897
2280,0.4603448489018538
2281,0.3418376236788102
2282,0.02358425999060465
2283,0.23285218984552558
2284,0.39760392424384927
2285,0.019634433680437935
2286,0.029500989891545593
2287,0.3857604817763788
2288,0.35634450091782277
2289,0.06188891056827639
2290,0.02830219748628282
2291,0.9891959798376062
2292,0.987826562258011
2293,0.3557177274581398
2294,0.6033005855575525
2295,0.8735483253703337
2296,0.5989314516525389
2297,0.9385859505659704
2298,0.8856318543850629
2299,0.5617080076537923
2300,0.9564904257860257
2301,0.49856819826203025
2302,0.8580751053041827
2303,0.5554003073018017
2304,0.7292804348618158
2305,0.5159259980892583
2306,0.2116192428707817
2307,0.6739421339244958
2308,0.21258290867878094
2309,0.5038163731070772
2310,0.59990364422517
2311,0.9930296477476223
2312,0.8826873634404986
2313,0.3728757253765096
2314,0.917808026541281
2315,0.35639750087247657
2316,0.21163208626389463
2317,0.34453016977032
2318,0.18547225500889408
2319,0.3280504264362931
2320,0.3419522323016809
2321,0.6927325569887399
2322,0.4180671164987231
2323,0.9652556074597224
2324,0.1844542175125372
2325,0.17929822557852482
2326,0.6461884643981537
2327,0.9047196598071953
2328,0.723832096328534
2329,0.31523076442438314
2330,0.26882517219613333
2331,0.9733776577030112
2332,0.2169569510956455
2333,0.3828235658579583
2334,0.29701535523845923
2335,0.1617337862482704
2336,0.003997351507122993
2337,0.14392527648982034
2338,0.8321601502523168
2339,0.6622820467294909
2340,0.9692780565016728
2341,0.16576170428230874
2342,0.657021432719996
2343,0.9966582298239237
2344,0.8945416988216207
2345,0.5118180924396649
2346,0.3639014420027814
2347,0.7290351074046683
2348,0.995384884845703
2349,0.24761285403973887
2350,0.5909717508305943
2351,0.8118720736734495
2352,0.8264164356722694
2353,0.8270247382331841
2354,0.6003560667018027
2355,0.8087267298723084
2356,0.459265264356539
2357,0.8745065472449972
2358,0.7534064322012993
2359,0.7742903448314634
2360,0.6732564857593549
2361,0.23872969383177478
2362,0.978260161472728
2363,0.25215221699210144
2364,0.6928028970431297
2365,0.8890897502807434
2366,0.2193911224200532
2367,0.35276631174474593
2368,0.031956910569133856
2369,0.6621630666899704
2370,0.29682486029562916
2371,0.180829430251349
2372,0.29561743807683716
2373,0.31197804210798497
2374,0.4323288030655331
2375,0.0347921685695769
2376,0.029700158284798994
2377,0.9925328718356556
2378,0.5939441543434912
2379,0.05093087738280333
2380,0.08104644121877358
2381,0.7671765264672376
2382,0.7868731337765151
2383,0.20759623558276818
2384,0.6436554038378626
2385,0.9177721401057871
2386,0.5143327962723436
2387,0.34276118813828216
2388,0.22913078105151863
2389,0.4318412074736333
2390,0.16798831220957666
2391,0.5879417378795778
2392,0.6407431935172023
2393,0.1481273989224826
2394,0.748073786425278
2395,0.530447314661953
2396,0.9944531282049839
2397,0.7605943014065184
2398,0.22158956928308315
2399,0.5283175347852107
2400,0.8501170752950789
2401,0.9466311798923978
2402,0.031953331381365135
2403,0.19999946404223268
2404,0.04665820201979132
2405,0.11676540417362846
2406,0.5173316818614769
2407,0.6722501450702327
2408,0.5225716513400444
2409,0.1342754421842618
2410,0.6148205250265445
2411,0.047357813243322
2412,0.8849286874491662
2413,0.2816982052564001
2414,0.2785613209543849
2415,0.35662053541328853
2416,0.16498566194299868
2417,0.86729788583719
2418,0.8355726714907372
2419,0.6185916483100022
2420,0.3951328859294746
2421,0.9671446028993159
2422,0.06408960505871875
2423,0.9061342194151565
2424,0.03334416932369677
2425,0.6801136531093639
2426,0.3966701292029331
2427,0.8353838783342581
2428,0.49844904633869846
2429,0.8668658759819757
2430,0.43009107182639006
2431,0.8945797782135121
2432,0.3864366197768615
2433,0.37336270490845813
2434,0.20960833520820266
2435,0.5991663387262716
2436,0.4255480374226417
2437,0.3426253118407051
2438,0.5786694086597648
2439,0.4980614158588351
2440,0.40912891734924384
2441,0.4506438473834292
2442,0.8553891587101551
2443,0.7504006147518574
2444,0.7930941429880373
2445,0.271953750680195
2446,0.05546974829681606
2447,0.4674472498239466
2448,0.4387260810917343
2449,0.734884694830574
2450,0.7475864018989758
2451,0.3285940595734096
2452,0.3218958837773741
2453,0.6671191320149401
2454,0.6037590984427736
2455,0.6680248671587637
2456,0.06730143078589657
2457,0.37625192713614475
2458,0.47727297609249375
2459,0.8559301720590966
2460,0.1910590005703644
2461,0.3390460607555491
2462,0.32789030206504544
2463,0.11481070504016788
2464,0.13349306746052725
2465,0.10035982560364798
2466,0.6569140429957259
2467,0.8108594919422019
2468,0.17825785513365988
2469,0.3616577525417698
2470,0.938996968656111
2471,0.8877815655071339
2472,0.28111073381516405
2473,0.9574371485107626
2474,0.9911305089664069
2475,0.13185614627727638
2476,0.3900679505232121
2477,0.924283649273877
2478,0.036274151004424104
2479,0.9004764081616277
2480,0.3148704094084577
2481,0.6880529112671222
2482,0.2629821572601494
2483,0.9970203541626491
2484,0.029490168980445763
2485,0.010429046566466593
2486,0.2274869623882967
2487,0.6087567300895523
2488,0.6691325883926297
2489,0.508240888255961
2490,0.26198776315550176
2491,0.43451698019883656
2492,0.35047762682997674
2493,0.9617632448513811
2494,0.31599358597881577
2495,0.7505422096054087
2496,0.8835467583748517
2497,0.05994464160900825
2498,0.565632132927073
2499,0.853871009439871
2500,0.23565524911221514
2501,0.5006958865464279
2502,0.07971062106543225
2503,0.7214713485462009
2504,0.9569759050871961
2505,0.549312665212931
2506,0.8886274823765267
2507,0.21097952589803703
2508,0.22335102412709262
2509,0.7337229693136736
2510,0.8214570807491397
2511,0.29093020481161025
2512,0.7397603622704843
2513,0.7770083610993574
2514,0.24473178513930094
2515,0.6189323795547856
2516,0.7130277388667307
2517,0.12471715898040403
2518,0.28093591534820395
2519,0.6401549669171396
2520,0.5339813088885247
2521,0.584128668736151
2522,0.20096617792310667
2523,0.33150924168449725
2524,0.944589995380677
2525,0.2672144823652366
2526,0.0778356351734304
2527,0.7134857639126675
2528,0.8709806244894622
2529,0.01808873541712208
2530,0.03121106499247661
2531,0.753281338256548
2532,0.30941196302989926
2533,0.6176798212652685
2534,0.9890612726111967
2535,0.026875966392769457
2536,0.825647430312671
2537,0.431747751890336
2538,0.6926368038346009
2539,0.854498322249004
2540,0.7746098201214191
2541,0.6087076348212069
2542,0.8667904668032068
2543,0.5649611624254737
2544,0.05924149313564275
2545,0.7767304211532063
2546,0.2386489935237185
2547,0.1486113666642962
2548,0.2324895614992175
2549,0.061680953438629005
2550,0.3517340376063942
2551,0.9445059922814482
2552,0.2784857638265221
2553,0.002671040771947797
2554,0.4451207205598312
2555,0.6149457061786845
2556,0.4530512401401138
2557,0.838842344490563
2558,0.0933022408418912
2559,0.9187580140340031
2560,0.04075148679831597
2561,0.28405647351224217
2562,0.8952673206856014
2563,0.6435965502206132
2564,0.9355169655684753
2565,0.7856430254407257
2566,0.47563474019199903
2567,0.5230344451015146
2568,0.0461034866460609
2569,0.9799081240136788
2570,0.7001274109735397
2571,0.43169423566294984
2572,0.792400959552999
2573,0.6084749621896522
2574,0.9775965270274292
2575,0.7557252438878452
2576,0.11330075905093684
2577,0.4552530377677675
2578,0.4896672435435814
2579,0.40179646747998765
2580,0.2803695417863421
2581,0.5430149864335643
2582,0.14984093231763507
2583,0.8903549773916768
2584,0.012484520640639318
2585,0.3529713150499223
2586,0.3772532491135876
2587,0.9828377499475343
2588,0.8375331000545617
2589,0.9355370831569375
2590,0.8676066326239565
2591,0.4373201347511284
2592,0.7214090026308052
2593,0.9245308291946286
2594,0.785449196973185
2595,0.3526848274657234
2596,0.667733342446805
2597,0.2681774019357086
2598,0.9637340689879422
2599,0.6880147459075084
2600,0.45213629958360935
2601,0.7853879538901537
2602,0.9793394258751386
2603,0.6685545107687436
2604,0.849391520701154
2605,0.7701171319083383
2606,0.29935513887947995
2607,0.05093380636210221
2608,0.8095627523891022
2609,0.7463408427954156
2610,0.7378771827342515
2611,0.3934470050979022
2612,0.7304150879480216
2613,0.9098214620838835
2614,0.7312666766988027
2615,0.4903668316060633
2616,0.5702624813973571
2617,0.3163506172146281
2618,0.4110796436693629
2619,0.10397527073928936
2620,0.7419725123093149
2621,0.4503916409207118
2622,0.06343581839934809
2623,0.2683342010120898
2624,0.1022654887337272
2625,0.7256502876416655
2626,0.2874589720919162
2627,0.509464515013685
2628,0.5193624150313902
2629,0.7906985565946449
2630,0.4319203693553201
2631,0.028157308038294304
2632,0.6296953001522212
2633,0.42984171427408224
2634,0.829304277997354
2635,0.07902284889931033
2636,0.825176613234832
2637,0.4757684560417932
2638,0.21729243613574856
2639,0.6979522087889165
2640,0.617022211406296
2641,0.21603213067563132
2642,0.3378139849142564
2643,0.8607807863857844
2644,0.921942910934611
2645,0.15696672606615802
2646,0.25349318721124303
2647,0.4609528006436845
2648,0.25723756582040114
2649,0.04935852134448837
2650,0.31907575725671844
2651,0.3000332496420107
2652,0.9847886161789264
2653,0.8686239538857945
2654,0.45132728464859295
2655,0.2081795042253658
2656,0.8219404830090139
2657,0.039799564592863934
2658,0.7303863049431402
2659,0.7419524363773436
2660,0.36110307561104327
2661,0.7612396525673855
2662,0.049027280699559306
2663,0.05888727299016283
2664,0.610950490434589
2665,0.3126005717921415
2666,0.6277614885878441
2667,0.43842229365851804
2668,0.03812055864627373
2669,0.3731570359413481
2670,0.17471075696049698
2671,0.15384540201135366
2672,0.9319265370680886
2673,0.782952074496489
2674,0.35472555966947517
2675,0.10589781710785906
2676,0.15613227534186247
2677,0.6372203624778171
2678,0.6601051776621619
2679,0.7669833643417941
2680,0.7761314290677657
2681,0.36501765285379173
2682,0.5940225789649407
2683,0.9410061705716782
2684,0.4258392160359965
2685,0.7063665612815003
2686,0.46268595044996974
2687,0.5535891212873713
2688,0.2961184884822985
2689,0.47124574723326074
2690,0.9519965516417495
2691,0.3777969832582756
2692,0.34817355311834797
2693,0.4847564576529275
2694,0.7752730763436306
2695,0.2300596777972047
2696,0.6850427907605399
2697,0.2643000952411424
2698,0.9181602264706825
2699,0.27159848681213317
2700,0.25385768763757965
2701,0.5621694609241293
2702,0.9494836962531875
2703,0.47987392216214353
2704,0.3677761413336095
2705,0.1114910759907295
2706,0.6960892282339219
2707,0.4640196826668803
2708,0.19502447855820104
2709,0.729184839471672
2710,0.022906776973912524
2711,0.3251742624010645
2712,0.506463960519366
2713,0.14673456880729974
2714,0.969789620553424
2715,0.10243874946891385
2716,0.8762291206171756
2717,0.3018536891823309
2718,0.47713345085366243
2719,0.2820645550395773
2720,0.6908276378075879
2721,0.09659581991646926
2722,0.6460795280207252
2723,0.8922791698439168
2724,0.5223448453722592
2725,0.772290240711568
2726,0.14911158510560496
2727,0.4614592733401017
2728,0.21642503783655476
2729,0.54191516577286
2730,0.17961991758892715
2731,0.49834264746788315
2732,0.868076481105001
2733,0.5359776650234906
2734,0.7218447064291513
2735,0.6324742013278963
2736,0.36817556801628737
2737,0.7459551131814403
2738,0.289479861587312
2739,0.6209932998004987
2740,0.7002610972815259
2741,0.01229754272804251
2742,0.7344295686466312
2743,0.8427961054259657
2744,0.6302268973257984
2745,0.7438323907774305
2746,0.8770762146258658
2747,0.17841098494929564
2748,0.4152353066579607
2749,0.3715428154964934
2750,0.5052506968541592
2751,0.6320142787551571
2752,0.7520629985507473
2753,0.29008375106778705
2754,0.04411243596639902
2755,0.4656981892314289
2756,0.902346425464565
2757,0.16410242908079808
2758,0.07112195175324443
2759,0.1688499412714376
2760,0.2873962989789812
2761,0.41035729809947086
2762,0.5992616468719923
2763,0.6837353237920153
2764,0.3072147816111168
2765,0.3335542934926037
2766,0.5506516473489471
2767,0.2633532644261568
2768,0.42661560947055477
2769,0.5851880480941574
2770,0.8277748779664513
2771,0.8587567473106016
2772,0.243450771267268
2773,0.12956318670350764
2774,0.6552790606132688
2775,0.7074699238545962
2776,0.044809808702023
2777,0.05208142769496382
2778,0.8052532002564929
2779,0.3759473925339999
2780,0.7859436308874379
2781,0.19882751301356838
2782,0.4400074052283902
2783,0.015915889161906338
2784,0.5590639745534925
2785,0.6996372596930265
2786,0.8983043671715067
2787,0.0949541930173371
2788,0.7005380847006955
2789,0.29463345178719824
2790,0.3999578377819507
2791,0.6293053294097254
2792,0.9782417112880792
2793,0.9495940185314504
2794,0.10903609097334999
2795,0.9426652178060578
2796,0.7733448057725507
2797,0.4012258676574397
2798,0.6130621171627448
2799,0.5855779867285063
2800,0.12787307270134307
2801,0.5585776245725633
2802,0.6181521876037686
2803,0.25636531093805437
2804,0.6543393085631077
2805,0.159474260532375
2806,0.6274336636078295
2807,0.6323771926672128
2808,0.7064892159988614
2809,0.7216944984448209
2810,0.3587583458810628
2811,0.8576360604151143
2812,0.5536625080752546
2813,0.04041407312610901
2814,0.378342335163505
2815,0.1003673825005521
2816,0.08561492446947061
2817,0.2830291610577561
2818,0.1299333368079929
2819,0.9260367534087618
2820,0.9913196818516059
2821,0.7118917160726629
2822,0.5673314788172023
2823,0.9834639047631185
2824,0.3127535188395508
2825,0.2969396234173559
2826,0.030077631303590313
2827,0.5227915174509682
2828,0.3038431066323418
2829,0.0004999906151974542
2830,0.857140106449846
2831,0.9978161132086979
2832,0.019176562171907108
2833,0.2662749664248737
2834,0.8592056935271053
2835,0.3591199855331081
2836,0.03460208396783304
2837,0.3632740682714367
2838,0.6056184246681604
2839,0.37100899296819234
2840,0.7435952266176767
2841,0.5324286251660131
2842,0.8362975976481141
2843,0.7831238200372224
2844,0.47413463588060656
2845,0.8295922191258002
2846,0.7028852159218896
2847,0.848539868826685
2848,0.08322853928469331
2849,0.6456153427292075
2850,0.9927444224845131
2851,0.08647631187947113
2852,0.6829498415737495
2853,0.48380262154181874
2854,0.11254030116083091
2855,0.4808178485004134
2856,0.7705488444173642
2857,0.1844796061765681
2858,0.8970986128516705
2859,0.16367223145997112
2860,0.8773007711716995
2861,0.25095047516708613
2862,0.42240530515843433
2863,0.08025875220796597
2864,0.3790903310339244
2865,0.5527516786453945
2866,0.34514521126572884
2867,0.051743584674192045
2868,0.5012278449957919
2869,0.06351694879546665
2870,0.0427721575466401
2871,0.5331000382240788
2872,0.1834580988341421
2873,0.7110629207748972
2874,0.2108551393343837
2875,0.21841482595853667
2876,0.7389476523994313
2877,0.12989218700819716
2878,0.9581038327816103
2879,0.10271629223884937
2880,0.33043171971672947
2881,0.013442024640149652
2882,0.619748625928869
2883,0.03965271688009564
2884,0.2753820097825148
2885,0.2579021072641534
2886,0.7211691134559434
2887,0.2509911396148289
2888,0.45241488611546443
2889,0.5507508868522555
2890,0.025964512921708982
2891,0.02868143212113039
2892,0.8546317366991681
2893,0.11181566374437002
2894,0.16762674167922742
2895,0.7770881526673898
2896,0.5502177623782833
2897,0.897125760579854
2898,0.4248814428717317
2899,0.7318316108996903
2900,0.47524618412575925
2901,0.8191694764542667
2902,0.28671654750183495
2903,0.3484383223062173
2904,0.40669009768359843
2905,0.7317052871154948
2906,0.7663012823282797
2907,0.25448514470114414
2908,0.4487592122115339
2909,0.319502765302784
2910,0.2916254159647065
2911,0.2350163012779135
2912,0.15603853515351562
2913,0.8881351033035976
2914,0.6115061473480373
2915,0.2525926868148288
2916,0.6933550737934657
2917,0.7615765810350537
2918,0.7737506053152224
2919,0.8762497610520756
2920,0.7581063475504081
2921,0.39895727823423255
2922,0.1948073010707414
2923,0.16211656410188735
2924,0.5799762836652754
2925,0.7456880152732535
2926,0.4871790549513302
2927,0.49441326274627306
2928,0.7089254939122037
2929,0.7096087442155397
2930,0.6498704600931845
2931,0.3671861088974402
2932,0.7247507595198387
2933,0.5774950882338887
2934,0.2324590584391013
2935,0.5656779487184767
2936,0.5102291854929212
2937,0.796638637402717
2938,0.9899184187632054
2939,0.42013649608834003
2940,0.4768052648230381
2941,0.7541110119831883
2942,0.2927655871909247
2943,0.03007838875865332
2944,0.40401768365949464
2945,0.34101421272711563
2946,0.40163049236435033
2947,0.24648868482430575
2948,0.04557802418167689
2949,0.81634182138715
2950,0.7988862291556181
2951,0.9655295315046561
2952,0.14384118827460746
2953,0.19354405375581296
2954,0.5261692382766882
2955,0.3062512313870972
2956,0.20053433947662092
2957,0.10133369149958615
2958,0.5794386866750718
2959,0.8199416353636042
2960,0.4839536769720557
2961,0.5701338683212623
2962,0.09078445078867425
2963,0.8976419213111309
2964,0.20160792081373913
2965,0.4525603272696288
2966,0.5935833538541632
2967,0.9967710326431252
2968,0.17914200962030735
2969,0.3763903598887949
2970,0.4161384754535128
2971,0.3647440607552068
2972,0.42128874005267314
2973,0.34136600173977416
2974,0.3830935114903614
2975,0.5828851238362762
2976,0.07684353785973375
2977,0.06638436286818272
2978,0.4404706999403579
2979,0.2988793425995916
2980,0.50078142928489
2981,0.874257096088856
2982,0.03182724472450138
2983,0.5922104970329563
2984,0.16578321678854524
2985,0.785060657026269
2986,0.4556918426569513
2987,0.6355441827344948
2988,0.7415863784643861
2989,0.6955359999542866
2990,0.01804085848029402
2991,0.05769256669524059
2992,0.6723682797240754
2993,0.8306869464486838
2994,0.413791222850419
2995,0.9202794020595417
2996,0.36278143706611155
2997,0.40317094620725324
2998,0.5278649745763752
2999,0.4523286747908203
3000,0.29171738361247934
3001,0.5049043155747528
3002,0.19803559511946356
3003,0.7958467427575067
3004,0.1895578486587579
3005,0.039788145416780774
3006,0.5447232059358944
3007,0.9948038616768926
3008,0.08329454029242223
3009,0.21152178670641786
3010,0.893378728939744
3011,0.18270691408022643
3012,0.06351536513240563
3013,0.8469285342750263
3014,0.5489055581854825
3015,0.4516712364738916
3016,0.085150305011647
3017,0.7290988742326141
3018,0.8116605091924759
3019,0.9920316077882875
3020,0.1883809334695361
3021,0.11081082928233543
3022,0.9342456740669557
3023,0.12530697393329915
3024,0.5074164835171838
3025,0.21968861811176932
3026,0.55294672206604
3027,0.6992002663343165
3028,0.8718588473705463
3029,0.5245630040432301
3030,0.206402005739327
3031,0.3756200506175629
3032,0.7181096725331176
3033,0.24186688308270676
3034,0.48033067591525724
3035,0.1553600114742375
3036,0.9142405389106248
3037,0.24457748840532656
3038,0.043017523463103724
3039,0.7585823810843757
3040,0.6004402934912886
3041,0.8018941926398249
3042,0.05594906896456198
3043,0.12574128779232918
3044,0.45005335607373087
3045,0.7637511344203075
3046,0.5568568517508707
3047,0.6680562439265508
3048,0.2956942431455263
3049,0.6993699416633629
3050,0.32357912595962757
3051,0.1801393815708363
3052,0.7801313901277241
3053,0.33259461242687494
3054,0.8204068756991203
3055,0.6101398622779236
3056,0.37486544472361494
3057,0.975546672742772
3058,0.04032510860944527
3059,0.19512550745219903
3060,0.28457665227927675
3061,0.5146761975347279
3062,0.7277888402664987
3063,0.7068927436707687
3064,0.8279758132398314
3065,0.35987985463967
3066,0.4885848577485863
3067,0.4033389178508292
3068,0.23938297317383106
3069,0.07496221080468157
3070,0.7757601748755398
3071,0.41689237713124827
3072,0.35713290988183877
3073,0.9306329166868109
3074,0.9256684016391142
3075,0.8651189871168241
3076,0.7238083246152974
3077,0.7607088369179182
3078,0.16803645196037842
3079,0.4419486225177929
3080,0.18792639980173798
3081,0.10149780854833879
3082,0.28548634432129394
3083,0.5426198039608645
3084,0.5127991125520852
3085,0.28903986131936077
3086,0.9152190307043256
3087,0.2071168098511419
3088,0.45360688839021324
3089,0.5053996140322883
3090,0.7474286068572458
3091,0.7797496120879652
3092,0.17740881821662002
3093,0.8677221795557712
3094,0.915168871667855
3095,0.0022418484572372943
3096,0.21280472300484055
3097,0.08477303244796408
3098,0.5911899351972932
3099,0.49615278222620507
3100,0.27041106799605785
3101,0.0587403923252211
3102,0.46925584223517525
3103,0.4531143865917129
3104,0.8241297684785182
3105,0.6974667350087116
3106,0.7835100926171417
3107,0.10812532506788652
3108,0.49624960102707627
3109,0.6732734771049051
3110,0.9341294166516292
3111,0.5661559589898445
3112,0.8985780490680217
3113,0.53100113507164
3114,0.8747096236697902
3115,0.7059887519388658
3116,0.6587574938856579
3117,0.2981512524816432
3118,0.057178845984962035
3119,0.8562795739664655
